record_id,amount,record_date,reference,vendor_name,tax_identity
P_004703,54051.00,2025-08-09,INV/2025/5180,Vendor 4703 Pvt Ltd,27AAAAA3132A1ZN
P_004704,34208.00,2025-08-27,INV/2025/4788,Vendor 4704 Pvt Ltd,27AAAAA1603A1ZR
P_004705,9293.00,2025-01-31,INV/2025/97418,Vendor 4705 Pvt Ltd,27AAAAA2289A1Z7
P_004706,55335.00,2025-02-09,INV/2025/11310,Vendor 4706 Pvt Ltd,27AAAAA6925A1Z8
P_004707,41303.00,2025-02-11,INV/2025/12372,Vendor 4707 Pvt Ltd,27AAAAA7538A1Z5
P_004708,28285.00,2025-08-18,INV/2025/37265,Vendor 4708 Pvt Ltd,27AAAAA9231A1ZB
P_004709,61754.00,2025-08-18,INV/2025/56712,Vendor 4709 Pvt Ltd,27AAAAA6020A1ZM
P_004710,67093.00,2025-09-07,INV/2025/88677,Vendor 4710 Pvt Ltd,27AAAAA7690A1Z0
P_004711,52515.00,2025-12-10,INV/2025/86314,Vendor 4711 Pvt Ltd,27AAAAA7743A1Z6
P_004712,19401.00,2025-12-29,INV/2025/81492,Vendor 4712 Pvt Ltd,27AAAAA9971A1ZW
P_004713,48447.00,2025-07-26,INV/2025/45969,Vendor 4713 Pvt Ltd,27AAAAA3181A1ZE
P_004714,69142.00,2025-11-25,INV/2025/82110,Vendor 4714 Pvt Ltd,27AAAAA1274A1ZG
P_004715,90756.00,2025-04-29,INV/2025/1473,Vendor 4715 Pvt Ltd,27AAAAA4812A1ZI
P_004716,37556.00,2025-01-09,INV/2025/42359,Vendor 4716 Pvt Ltd,27AAAAA7927A1Z4
P_004717,81776.00,2025-10-01,INV/2025/56355,Vendor 4717 Pvt Ltd,27AAAAA4964A1Z5
P_004718,7282.00,2025-07-01,INV/2025/9812,Vendor 4718 Pvt Ltd,27AAAAA5151A1ZG
P_004719,49395.00,2025-01-17,INV/2025/41413,Vendor 4719 Pvt Ltd,27AAAAA7365A1Z4
P_004720,28046.00,2025-10-10,INV/2025/78434,Vendor 4720 Pvt Ltd,27AAAAA4991A1Z2
P_004721,59764.00,2025-06-03,INV/2025/40642,Vendor 4721 Pvt Ltd,27AAAAA5278A1Z4
P_004722,13615.00,2025-01-09,INV/2025/98819,Vendor 4722 Pvt Ltd,27AAAAA5620A1ZI
P_004723,66232.00,2025-09-04,INV/2025/85559,Vendor 4723 Pvt Ltd,27AAAAA4701A1ZM
P_004724,70521.00,2025-12-16,INV/2025/92708,Vendor 4724 Pvt Ltd,27AAAAA2344A1ZJ
P_004725,62892.00,2025-06-04,INV/2025/13518,Vendor 4725 Pvt Ltd,27AAAAA9141A1ZA
P_004726,10107.00,2025-09-16,INV/2025/89383,Vendor 4726 Pvt Ltd,27AAAAA7004A1ZK
P_004727,49106.00,2025-04-11,INV/2025/36066,Vendor 4727 Pvt Ltd,27AAAAA9423A1Z9
P_004728,70159.00,2025-02-10,INV/2025/46778,Vendor 4728 Pvt Ltd,27AAAAA6214A1ZI
P_004729,70612.00,2025-07-06,INV/2025/84584,Vendor 4729 Pvt Ltd,27AAAAA9638A1Z0
P_004730,45153.00,2025-11-15,INV/2025/82248,Vendor 4730 Pvt Ltd,27AAAAA6371A1Z8
P_004731,92621.00,2025-12-13,INV/2025/10958,Vendor 4731 Pvt Ltd,27AAAAA5973A1Z2
P_004732,43392.00,2025-07-04,INV/2025/69003,Vendor 4732 Pvt Ltd,27AAAAA7145A1ZA
P_004733,45341.00,2025-11-14,INV/2025/24306,Vendor 4733 Pvt Ltd,27AAAAA8548A1Z1
P_004734,77117.00,2025-04-23,INV/2025/41769,Vendor 4734 Pvt Ltd,27AAAAA2590A1ZB
P_004735,96089.00,2025-01-29,INV/2025/26700,Vendor 4735 Pvt Ltd,27AAAAA1672A1ZE
P_004736,50586.00,2025-04-07,INV/2025/34962,Vendor 4736 Pvt Ltd,27AAAAA5230A1ZK
P_004737,40962.00,2025-03-22,INV/2025/14473,Vendor 4737 Pvt Ltd,27AAAAA3835A1ZD
P_004738,6918.00,2025-10-28,INV/2025/97404,Vendor 4738 Pvt Ltd,27AAAAA4967A1Z2
P_004739,41308.00,2025-03-21,INV/2025/62889,Vendor 4739 Pvt Ltd,27AAAAA9437A1Z3
P_004740,38860.00,2025-07-25,INV/2025/12550,Vendor 4740 Pvt Ltd,27AAAAA2427A1ZJ
P_004741,47606.00,2025-04-11,INV/2025/8074,Vendor 4741 Pvt Ltd,27AAAAA6838A1Z4
P_004742,24978.00,2025-01-31,INV/2025/41279,Vendor 4742 Pvt Ltd,27AAAAA1638A1ZG
P_004743,11627.00,2025-12-10,INV/2025/94350,Vendor 4743 Pvt Ltd,27AAAAA9729A1Z0
P_004744,47359.00,2025-11-11,INV/2025/72962,Vendor 4744 Pvt Ltd,27AAAAA7672A1Z2
P_004745,59949.00,2025-07-28,INV/2025/98179,Vendor 4745 Pvt Ltd,27AAAAA6239A1Z9
P_004746,15786.00,2025-10-13,INV/2025/98253,Vendor 4746 Pvt Ltd,27AAAAA5973A1Z2
P_004747,18628.00,2025-07-28,INV/2025/81461,Vendor 4747 Pvt Ltd,27AAAAA2610A1ZQ
P_004748,20114.00,2025-01-29,INV/2025/55653,Vendor 4748 Pvt Ltd,27AAAAA6590A1Z3
P_004749,3102.00,2025-08-03,INV/2025/14715,Vendor 4749 Pvt Ltd,27AAAAA2687A1Z5
P_004750,90542.00,2025-11-12,INV/2025/13226,Vendor 4750 Pvt Ltd,27AAAAA7234A1ZC
P_004751,83520.00,2025-03-09,INV/2025/21976,Vendor 4751 Pvt Ltd,27AAAAA9625A1Z5
P_004752,53118.00,2025-10-02,INV/2025/19532,Vendor 4752 Pvt Ltd,27AAAAA3023A1ZP
P_004753,20015.00,2025-12-18,INV/2025/11973,Vendor 4753 Pvt Ltd,27AAAAA3063A1ZH
P_004754,22447.00,2025-11-29,INV/2025/50942,Vendor 4754 Pvt Ltd,27AAAAA7588A1ZV
P_004755,4094.00,2025-09-28,INV/2025/26369,Vendor 4755 Pvt Ltd,27AAAAA3392A1Z9
P_004756,97847.00,2025-01-02,INV/2025/2457,Vendor 4756 Pvt Ltd,27AAAAA2414A1ZO
P_004757,64623.00,2025-03-08,INV/2025/18389,Vendor 4757 Pvt Ltd,27AAAAA6762A1Z5
P_004758,20796.00,2025-03-16,INV/2025/4998,Vendor 4758 Pvt Ltd,27AAAAA4297A1Z3
P_004759,35139.00,2025-10-14,INV/2025/45512,Vendor 4759 Pvt Ltd,27AAAAA8590A1ZZ
P_004760,73041.00,2025-08-26,INV/2025/17003,Vendor 4760 Pvt Ltd,27AAAAA4135A1ZI
P_004761,43966.00,2025-04-06,INV/2025/95007,Vendor 4761 Pvt Ltd,27AAAAA5837A1Z7
P_004762,92701.00,2025-03-17,INV/2025/83805,Vendor 4762 Pvt Ltd,27AAAAA1377A1ZC
P_004763,5856.00,2025-05-28,INV/2025/73406,Vendor 4763 Pvt Ltd,27AAAAA7227A1ZB
P_004764,34460.00,2025-01-07,INV/2025/55854,Vendor 4764 Pvt Ltd,27AAAAA3980A1Z7
P_004765,59233.00,2025-07-24,INV/2025/91779,Vendor 4765 Pvt Ltd,27AAAAA5317A1ZG
P_004766,94211.00,2025-10-24,INV/2025/4053,Vendor 4766 Pvt Ltd,27AAAAA1682A1ZC
P_004767,95609.00,2025-10-27,INV/2025/67199,Vendor 4767 Pvt Ltd,27AAAAA9235A1Z7
P_004768,26869.00,2025-01-19,INV/2025/13290,Vendor 4768 Pvt Ltd,27AAAAA5253A1ZD
P_004769,56646.00,2025-03-10,INV/2025/29908,Vendor 4769 Pvt Ltd,27AAAAA6806A1ZC
P_004770,58138.00,2025-07-15,INV/2025/46559,Vendor 4770 Pvt Ltd,27AAAAA9363A1Z2
P_004771,9808.00,2025-04-16,INV/2025/52033,Vendor 4771 Pvt Ltd,27AAAAA4893A1Z1
P_004772,18194.00,2025-10-30,INV/2025/4018,Vendor 4772 Pvt Ltd,27AAAAA3096A1Z8
P_004773,72977.00,2025-07-15,INV/2025/2195,Vendor 4773 Pvt Ltd,27AAAAA4170A1ZF
P_004774,87316.00,2025-08-17,INV/2025/11438,Vendor 4774 Pvt Ltd,27AAAAA5539A1Z8
P_004775,27273.00,2025-06-18,INV/2025/16892,Vendor 4775 Pvt Ltd,27AAAAA1273A1ZH
P_004776,77021.00,2025-06-15,INV/2025/96663,Vendor 4776 Pvt Ltd,27AAAAA9536A1Z3
P_004777,40475.00,2025-02-07,INV/2025/78217,Vendor 4777 Pvt Ltd,27AAAAA5748A1Z5
P_004778,47507.00,2025-04-30,INV/2025/41321,Vendor 4778 Pvt Ltd,27AAAAA1782A1ZB
P_004779,12286.00,2025-07-29,INV/2025/63158,Vendor 4779 Pvt Ltd,27AAAAA6872A1Z2
P_004780,95613.00,2025-04-24,INV/2025/17527,Vendor 4780 Pvt Ltd,27AAAAA6429A1Z9
P_004781,67016.00,2025-09-22,INV/2025/53954,Vendor 4781 Pvt Ltd,27AAAAA5191A1Z8
P_004782,49907.00,2025-12-19,INV/2025/87616,Vendor 4782 Pvt Ltd,27AAAAA6435A1ZB
P_004783,87070.00,2025-12-06,INV/2025/71096,Vendor 4783 Pvt Ltd,27AAAAA7022A1ZI
P_004784,21694.00,2025-10-02,INV/2025/1211,Vendor 4784 Pvt Ltd,27AAAAA9610A1ZC
P_004785,49057.00,2025-04-18,INV/2025/6470,Vendor 4785 Pvt Ltd,27AAAAA5021A1ZN
P_004786,56080.00,2025-10-02,INV/2025/96353,Vendor 4786 Pvt Ltd,27AAAAA6617A1ZB
P_004787,63664.00,2025-07-29,INV/2025/84773,Vendor 4787 Pvt Ltd,27AAAAA7920A1ZB
P_004788,36609.00,2025-06-15,INV/2025/73307,Vendor 4788 Pvt Ltd,27AAAAA7540A1ZB
P_004789,75405.00,2025-06-16,INV/2025/76345,Vendor 4789 Pvt Ltd,27AAAAA5599A1ZW
P_004790,46946.00,2025-11-22,INV/2025/27301,Vendor 4790 Pvt Ltd,27AAAAA4785A1Z2
P_004791,89711.00,2025-12-30,INV/2025/44221,Vendor 4791 Pvt Ltd,27AAAAA6646A1Z6
P_004792,36084.00,2025-10-03,INV/2025/93869,Vendor 4792 Pvt Ltd,27AAAAA9004A1ZG
P_004793,92604.00,2025-11-22,INV/2025/39159,Vendor 4793 Pvt Ltd,27AAAAA2054A1ZK
P_004794,56269.00,2025-08-16,INV/2025/43366,Vendor 4794 Pvt Ltd,27AAAAA3563A1ZC
P_004795,55727.00,2025-05-12,INV/2025/44862,Vendor 4795 Pvt Ltd,27AAAAA9077A1ZZ
P_004796,41819.00,2025-02-06,INV/2025/47948,Vendor 4796 Pvt Ltd,27AAAAA6826A1Z8
P_004797,57850.00,2025-09-29,INV/2025/79492,Vendor 4797 Pvt Ltd,27AAAAA7607A1ZB
P_004798,6630.00,2025-10-17,INV/2025/28072,Vendor 4798 Pvt Ltd,27AAAAA1130A1ZT
P_004799,8098.00,2025-02-26,INV/2025/52904,Vendor 4799 Pvt Ltd,27AAAAA4009A1ZL
P_004800,75545.00,2025-09-01,INV/2025/86486,Vendor 4800 Pvt Ltd,27AAAAA6362A1Z9
P_004801,16648.00,2025-09-26,INV/2025/37800,Vendor 4801 Pvt Ltd,27AAAAA3368A1Z9
P_004802,62961.00,2025-07-15,INV/2025/54767,Vendor 4802 Pvt Ltd,27AAAAA3742A1ZF
P_004803,57233.00,2025-12-02,INV/2025/91984,Vendor 4803 Pvt Ltd,27AAAAA5162A1ZD
P_004804,4502.00,2025-05-21,INV/2025/2062,Vendor 4804 Pvt Ltd,27AAAAA9292A1ZY
P_004805,9535.00,2025-06-20,INV/2025/29727,Vendor 4805 Pvt Ltd,27AAAAA1082A1ZI
P_004806,52415.00,2025-07-24,INV/2025/98893,Vendor 4806 Pvt Ltd,27AAAAA9634A1Z4
P_004807,34337.00,2025-05-20,INV/2025/55634,Vendor 4807 Pvt Ltd,27AAAAA6346A1Z9
P_004808,51604.00,2025-01-21,INV/2025/81616,Vendor 4808 Pvt Ltd,27AAAAA3527A1ZG
P_004809,98107.00,2025-07-26,INV/2025/83967,Vendor 4809 Pvt Ltd,27AAAAA5379A1Z2
P_004810,98323.00,2025-04-16,INV/2025/52784,Vendor 4810 Pvt Ltd,27AAAAA6451A1ZB
P_004811,81895.00,2025-10-21,INV/2025/9253,Vendor 4811 Pvt Ltd,27AAAAA5897A1ZV
P_004812,45847.00,2025-07-29,INV/2025/59254,Vendor 4812 Pvt Ltd,27AAAAA9695A1ZR
P_004813,47866.00,2025-01-22,INV/2025/23375,Vendor 4813 Pvt Ltd,27AAAAA9213A1ZD
P_004814,42171.00,2025-11-29,INV/2025/87030,Vendor 4814 Pvt Ltd,27AAAAA6855A1Z3
P_004815,88387.00,2025-09-12,INV/2025/60505,Vendor 4815 Pvt Ltd,27AAAAA1321A1ZS
P_004816,11810.00,2025-03-23,INV/2025/51630,Vendor 4816 Pvt Ltd,27AAAAA3273A1ZD
P_004817,52222.00,2025-09-02,INV/2025/85062,Vendor 4817 Pvt Ltd,27AAAAA7074A1Z6
P_004818,58533.00,2025-10-15,INV/2025/80889,Vendor 4818 Pvt Ltd,27AAAAA1041A1ZR
P_004819,10872.00,2025-12-08,INV/2025/74738,Vendor 4819 Pvt Ltd,27AAAAA6626A1ZA
P_004820,59879.00,2025-09-05,INV/2025/50105,Vendor 4820 Pvt Ltd,27AAAAA2059A1ZF
P_004821,39282.00,2025-02-19,INV/2025/41215,Vendor 4821 Pvt Ltd,27AAAAA5543A1ZC
P_004822,56388.00,2025-05-22,INV/2025/82253,Vendor 4822 Pvt Ltd,27AAAAA2643A1ZH
P_004823,67910.00,2025-11-26,INV/2025/45085,Vendor 4823 Pvt Ltd,27AAAAA5006A1ZM
P_004824,57034.00,2025-06-29,INV/2025/50707,Vendor 4824 Pvt Ltd,27AAAAA8289A1ZV
P_004825,47501.00,2025-06-16,INV/2025/40713,Vendor 4825 Pvt Ltd,27AAAAA1307A1ZQ
P_004826,83808.00,2025-06-06,INV/2025/30183,Vendor 4826 Pvt Ltd,27AAAAA4444A1ZE
P_004827,86246.00,2025-09-10,INV/2025/14349,Vendor 4827 Pvt Ltd,27AAAAA8712A1ZB
P_004828,18563.00,2025-01-02,INV/2025/77318,Vendor 4828 Pvt Ltd,27AAAAA3862A1ZA
P_004829,63915.00,2025-07-27,INV/2025/91955,Vendor 4829 Pvt Ltd,27AAAAA1880A1ZC
P_004830,27691.00,2025-07-04,INV/2025/78822,Vendor 4830 Pvt Ltd,27AAAAA6665A1Z3
P_004831,87130.00,2025-01-25,INV/2025/15390,Vendor 4831 Pvt Ltd,27AAAAA1834A1ZI
P_004832,60700.00,2025-08-21,INV/2025/30978,Vendor 4832 Pvt Ltd,27AAAAA5133A1ZI
P_004833,86510.00,2025-05-15,INV/2025/91994,Vendor 4833 Pvt Ltd,27AAAAA2175A1ZE
P_004834,61480.00,2025-09-14,INV/2025/45140,Vendor 4834 Pvt Ltd,27AAAAA6984A1ZX
P_004835,35537.00,2025-11-28,INV/2025/96843,Vendor 4835 Pvt Ltd,27AAAAA6613A1ZF
P_004836,43196.00,2025-11-29,INV/2025/50033,Vendor 4836 Pvt Ltd,27AAAAA9748A1ZX
P_004837,19976.00,2025-05-02,INV/2025/19948,Vendor 4837 Pvt Ltd,27AAAAA6145A1ZC
P_004838,88462.00,2025-10-26,INV/2025/46090,Vendor 4838 Pvt Ltd,27AAAAA1289A1Z9
P_004839,47564.00,2025-09-14,INV/2025/13808,Vendor 4839 Pvt Ltd,27AAAAA8992A1ZT
P_004840,34505.00,2025-11-18,INV/2025/84922,Vendor 4840 Pvt Ltd,27AAAAA9698A1ZO
P_004841,31339.00,2025-04-20,INV/2025/98211,Vendor 4841 Pvt Ltd,27AAAAA3746A1ZB
P_004842,346.00,2025-06-03,INV/2025/3391,Vendor 4842 Pvt Ltd,27AAAAA8275A1Z1
P_004843,83147.00,2025-02-19,INV/2025/34355,Vendor 4843 Pvt Ltd,27AAAAA8284A1Z0
P_004844,38221.00,2025-03-05,INV/2025/73872,Vendor 4844 Pvt Ltd,27AAAAA5023A1ZL
P_004845,5570.00,2025-09-23,INV/2025/94437,Vendor 4845 Pvt Ltd,27AAAAA6571A1Z6
P_004846,93670.00,2025-07-26,INV/2025/5860,Vendor 4846 Pvt Ltd,27AAAAA7108A1ZF
P_004847,13308.00,2025-01-10,INV/2025/11201,Vendor 4847 Pvt Ltd,27AAAAA7361A1Z8
P_004848,86483.00,2025-01-21,INV/2025/14744,Vendor 4848 Pvt Ltd,27AAAAA1511A1ZS
P_004849,60394.00,2025-10-21,INV/2025/85699,Vendor 4849 Pvt Ltd,27AAAAA7278A1Z0
P_004850,56785.00,2025-12-25,INV/2025/79300,Vendor 4850 Pvt Ltd,27AAAAA9896A1ZO
P_004851,89216.00,2025-02-20,INV/2025/53149,Vendor 4851 Pvt Ltd,27AAAAA6141A1ZG
P_004852,75899.00,2025-05-02,INV/2025/88108,Vendor 4852 Pvt Ltd,27AAAAA6982A1ZZ
P_004853,58449.00,2025-07-25,INV/2025/89716,Vendor 4853 Pvt Ltd,27AAAAA7950A1Z5
P_004854,63906.00,2025-05-03,INV/2025/49236,Vendor 4854 Pvt Ltd,27AAAAA8019A1ZB
P_004855,78002.00,2025-07-28,INV/2025/6960,Vendor 4855 Pvt Ltd,27AAAAA9637A1Z1
P_004856,70089.00,2025-10-03,INV/2025/29101,Vendor 4856 Pvt Ltd,27AAAAA3176A1ZB
P_004857,30309.00,2025-06-26,INV/2025/14955,Vendor 4857 Pvt Ltd,27AAAAA4500A1ZP
P_004858,6277.00,2025-11-06,INV/2025/62354,Vendor 4858 Pvt Ltd,27AAAAA4105A1ZO
P_004859,83363.00,2025-06-08,INV/2025/81541,Vendor 4859 Pvt Ltd,27AAAAA9069A1ZZ
P_004860,41210.00,2025-09-03,INV/2025/94358,Vendor 4860 Pvt Ltd,27AAAAA4686A1Z2
P_004861,91130.00,2025-05-18,INV/2025/69178,Vendor 4861 Pvt Ltd,27AAAAA2024A1ZQ
P_004862,87157.00,2025-01-27,INV/2025/60805,Vendor 4862 Pvt Ltd,27AAAAA1180A1ZJ
P_004863,47909.00,2025-10-15,INV/2025/21102,Vendor 4863 Pvt Ltd,27AAAAA8159A1Z2
P_004864,45019.00,2025-04-03,INV/2025/88738,Vendor 4864 Pvt Ltd,27AAAAA3852A1ZC
P_004865,77602.00,2025-05-16,INV/2025/93738,Vendor 4865 Pvt Ltd,27AAAAA8714A1Z9
P_004866,51262.00,2025-08-08,INV/2025/77450,Vendor 4866 Pvt Ltd,27AAAAA9570A1Z1
P_004867,25806.00,2025-03-27,INV/2025/10903,Vendor 4867 Pvt Ltd,27AAAAA3104A1ZR
P_004868,20949.00,2025-07-13,INV/2025/11827,Vendor 4868 Pvt Ltd,27AAAAA6280A1Z8
P_004869,74497.00,2025-03-17,INV/2025/44666,Vendor 4869 Pvt Ltd,27AAAAA9954A1ZX
P_004870,59279.00,2025-05-16,INV/2025/83467,Vendor 4870 Pvt Ltd,27AAAAA6217A1ZF
P_004871,23806.00,2025-07-11,INV/2025/90973,Vendor 4871 Pvt Ltd,27AAAAA4518A1ZF
P_004872,90216.00,2025-09-30,INV/2025/88258,Vendor 4872 Pvt Ltd,27AAAAA2598A1Z3
P_004873,11284.00,2025-04-20,INV/2025/51075,Vendor 4873 Pvt Ltd,27AAAAA6613A1ZF
P_004874,90166.00,2025-06-23,INV/2025/19924,Vendor 4874 Pvt Ltd,27AAAAA1299A1Z7
P_004875,13242.00,2025-12-20,INV/2025/78740,Vendor 4875 Pvt Ltd,27AAAAA9845A1ZZ
P_004876,67338.00,2025-06-04,INV/2025/14070,Vendor 4876 Pvt Ltd,27AAAAA8026A1ZC
P_004877,34201.00,2025-07-15,INV/2025/88917,Vendor 4877 Pvt Ltd,27AAAAA2315A1ZO
P_004878,34314.00,2025-12-05,INV/2025/69449,Vendor 4878 Pvt Ltd,27AAAAA2220A1ZS
P_004879,7920.00,2025-02-19,INV/2025/15587,Vendor 4879 Pvt Ltd,27AAAAA5373A1Z8
P_004880,51108.00,2025-01-06,INV/2025/26637,Vendor 4880 Pvt Ltd,27AAAAA4392A1Z7
P_004881,38252.00,2025-08-28,INV/2025/64295,Vendor 4881 Pvt Ltd,27AAAAA7469A1ZZ
P_004882,86791.00,2025-12-07,INV/2025/64329,Vendor 4882 Pvt Ltd,27AAAAA7910A1ZD
P_004883,61052.00,2025-07-13,INV/2025/19924,Vendor 4883 Pvt Ltd,27AAAAA4886A1Z0
P_004884,90414.00,2025-02-03,INV/2025/84428,Vendor 4884 Pvt Ltd,27AAAAA8909A1Z4
P_004885,19404.00,2025-01-22,INV/2025/37954,Vendor 4885 Pvt Ltd,27AAAAA9175A1Z0
P_004886,86184.00,2025-06-03,INV/2025/14497,Vendor 4886 Pvt Ltd,27AAAAA1808A1ZK
P_004887,29746.00,2025-12-10,INV/2025/22212,Vendor 4887 Pvt Ltd,27AAAAA1732A1ZL
P_004888,52608.00,2025-05-12,INV/2025/81577,Vendor 4888 Pvt Ltd,27AAAAA6382A1Z5
P_004889,52696.00,2025-01-19,INV/2025/43323,Vendor 4889 Pvt Ltd,27AAAAA2365A1ZE
P_004890,50812.00,2025-05-09,INV/2025/75596,Vendor 4890 Pvt Ltd,27AAAAA1334A1ZN
P_004891,84664.00,2025-01-08,INV/2025/31076,Vendor 4891 Pvt Ltd,27AAAAA8971A1ZY
P_004892,92527.00,2025-11-02,INV/2025/60064,Vendor 4892 Pvt Ltd,27AAAAA2875A1Z7
P_004893,73323.00,2025-10-21,INV/2025/14086,Vendor 4893 Pvt Ltd,27AAAAA7123A1ZG
P_004894,76066.00,2025-07-20,INV/2025/61889,Vendor 4894 Pvt Ltd,27AAAAA3329A1ZG
P_004895,15548.00,2025-06-20,INV/2025/33322,Vendor 4895 Pvt Ltd,27AAAAA3869A1Z3
P_004896,95602.00,2025-03-12,INV/2025/45686,Vendor 4896 Pvt Ltd,27AAAAA7520A1ZF
P_004897,18528.00,2025-03-31,INV/2025/15821,Vendor 4897 Pvt Ltd,27AAAAA1056A1ZK
P_004898,72242.00,2025-12-29,INV/2025/67852,Vendor 4898 Pvt Ltd,27AAAAA1410A1ZU
P_004899,1471.00,2025-03-14,INV/2025/80099,Vendor 4899 Pvt Ltd,27AAAAA9427A1Z5
P_004900,71565.00,2025-04-29,INV/2025/66992,Vendor 4900 Pvt Ltd,27AAAAA7030A1ZI
P_004901,31467.00,2025-06-17,INV/2025/12070,Vendor 185 Pvt Ltd,27AAAAA8886A1ZS
P_004902,49564.00,2025-10-21,INV/2025/29530,Vendor 4902 Pvt Ltd,27AAAAA5156A1ZB
P_004903,96359.00,2025-02-11,INV/2025/40879,Vendor 4903 Pvt Ltd,27AAAAA3669A1Z5
P_004904,19831.00,2025-10-06,INV/2025/33052,Vendor 4904 Pvt Ltd,27AAAAA2448A1ZE
P_004905,67369.00,2025-11-22,INV/2025/77402,Vendor 4905 Pvt Ltd,27AAAAA7023A1ZH
P_004906,44516.00,2025-11-05,INV/2025/60479,Vendor 4906 Pvt Ltd,27AAAAA4613A1ZJ
P_004907,63792.00,2025-12-25,INV/2025/4516,Vendor 4907 Pvt Ltd,27AAAAA2334A1ZL
P_004908,59331.00,2025-01-30,INV/2025/76121,Vendor 4908 Pvt Ltd,27AAAAA9197A1ZU
P_004909,730.00,2025-06-18,INV/2025/13218,Vendor 4909 Pvt Ltd,27AAAAA7258A1Z4
P_004910,99815.00,2025-11-21,INV/2025/83732,Vendor 4910 Pvt Ltd,27AAAAA4798A1ZX
P_004911,50586.00,2025-10-14,INV/2025/34930,Vendor 4911 Pvt Ltd,27AAAAA8343A1Z8
P_004912,60066.00,2025-08-26,INV/2025/88455,Vendor 4912 Pvt Ltd,27AAAAA7614A1ZC
P_004913,36775.00,2025-04-25,INV/2025/41653,Vendor 4913 Pvt Ltd,27AAAAA7353A1Z8
P_004914,88746.00,2025-11-22,INV/2025/88594,Vendor 4914 Pvt Ltd,27AAAAA8455A1Z3
P_004915,99754.00,2025-05-02,INV/2025/6846,Vendor 4915 Pvt Ltd,27AAAAA8740A1Z7
P_004916,98196.00,2025-08-20,INV/2025/44690,Vendor 4916 Pvt Ltd,27AAAAA7884A1ZW
P_004917,44701.00,2025-03-01,INV/2025/1042,Vendor 4917 Pvt Ltd,27AAAAA5325A1ZG
P_004918,5760.00,2025-10-28,INV/2025/40776,Vendor 4918 Pvt Ltd,27AAAAA9738A1ZZ
P_004919,15444.00,2025-10-05,INV/2025/13154,Vendor 4919 Pvt Ltd,27AAAAA4558A1Z7
P_004920,38046.00,2025-03-25,INV/2025/64392,Vendor 4920 Pvt Ltd,27AAAAA6585A1Z0
P_004921,76085.00,2025-06-03,INV/2025/63563,Vendor 4921 Pvt Ltd,27AAAAA6896A1ZU
P_004922,6814.00,2025-09-05,INV/2025/76514,Vendor 4922 Pvt Ltd,27AAAAA2761A1ZE
P_004923,47555.00,2025-05-29,INV/2025/89291,Vendor 4923 Pvt Ltd,27AAAAA8365A1Z2
P_004924,74191.00,2025-08-22,INV/2025/20883,Vendor 4924 Pvt Ltd,27AAAAA9384A1ZX
P_004925,38902.00,2025-09-17,INV/2025/45283,Vendor 4925 Pvt Ltd,27AAAAA4442A1ZG
P_004926,99480.00,2025-04-15,INV/2025/77017,Vendor 4926 Pvt Ltd,27AAAAA1405A1ZR
P_004927,69361.00,2025-06-28,INV/2025/98208,Vendor 4927 Pvt Ltd,27AAAAA7229A1Z9
P_004928,94939.00,2025-10-30,INV/2025/96540,Vendor 4928 Pvt Ltd,27AAAAA7208A1ZE
P_004929,8970.00,2025-04-22,INV/2025/69079,Vendor 4929 Pvt Ltd,27AAAAA7680A1Z2
P_004930,62537.00,2025-01-18,INV/2025/82893,Vendor 4930 Pvt Ltd,27AAAAA9976A1ZR
P_004931,57644.00,2025-11-02,INV/2025/50097,Vendor 4931 Pvt Ltd,27AAAAA8474A1Z0
P_004932,74745.00,2025-10-17,INV/2025/54250,Vendor 4932 Pvt Ltd,27AAAAA4360A1ZF
P_004933,77335.00,2025-04-05,INV/2025/98704,Vendor 4933 Pvt Ltd,27AAAAA8674A1ZY
P_004934,7331.00,2025-08-13,INV/2025/32242,Vendor 4934 Pvt Ltd,27AAAAA2399A1Z4
P_004935,22695.00,2025-04-06,INV/2025/87597,Vendor 4935 Pvt Ltd,27AAAAA7872A1Z0
P_004936,37772.00,2025-04-14,INV/2025/22491,Vendor 4936 Pvt Ltd,27AAAAA3751A1ZE
P_004937,6900.00,2025-03-15,INV/2025/29268,Vendor 4937 Pvt Ltd,27AAAAA4962A1Z7
P_004938,3056.00,2025-07-25,INV/2025/93847,Vendor 4938 Pvt Ltd,27AAAAA7210A1ZK
P_004939,74286.00,2025-05-13,INV/2025/93762,Vendor 4939 Pvt Ltd,27AAAAA7190A1Z5
P_004940,80312.00,2025-06-26,INV/2025/86769,Vendor 4940 Pvt Ltd,27AAAAA7534A1Z9
P_004941,51452.00,2025-06-15,INV/2025/19425,Vendor 4941 Pvt Ltd,27AAAAA9809A1Z3
P_004942,31877.00,2025-09-04,INV/2025/94769,Vendor 4942 Pvt Ltd,27AAAAA6630A1ZE
P_004943,33367.00,2025-09-29,INV/2025/73834,Vendor 4943 Pvt Ltd,27AAAAA5340A1ZH
P_004944,32266.00,2025-02-24,INV/2025/16263,Vendor 4944 Pvt Ltd,27AAAAA6581A1Z4
P_004945,1385.00,2025-05-12,INV/2025/22852,Vendor 4945 Pvt Ltd,27AAAAA9524A1Z7
P_004946,69490.00,2025-01-04,INV/2025/43465,Vendor 4946 Pvt Ltd,27AAAAA3345A1ZG
